	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84
618	-0.55201	-176.16546	-3.64853	-0.0015	-0.02138	-0.00017	0.29971	1.61363	4.11015	-0.00012	0.00429	-0.00039	-0.62039	-161.8286	-4.38596	-0.00067	-0.03792	-2e-05	0.28344	-308.62178	1.53792	-0.00248	-0.07838	-9e-05	-0.46573	-227.3326	-3.32169	-0.00137	-0.00952	0.00018	0.21432	544.3104	1.15145	0.00314	0.03745	-0.00085	0.46641	-49.72035	-0.08287	0.00015	0.02902	0.00037	-0.71147	213.5124	-3.4911	0.00213	0.0641	-0.00054	0.61522	-448.15993	1.51604	-0.00147	-0.02778	-0.00054	-0.67348	-57.838	-2.88076	-0.00085	-0.02022	0.00057	0.87707	-793.9916	2.51804	-0.00641	-0.11941	0.00018	-1.05547	514.5624	-0.13973	0.00318	0.0166	-9e-05	1.88068	229.2234	7.73371	-0.00074	-0.00242	7e-05	-3.06689	856.3104	-6.31129	0.01003	0.22025	7e-05
619	-0.08444	-205.93126	-0.1946	-0.00218	-0.05391	0.00186	0.08289	-195.5484	-1.32709	-0.00047	0.00792	-0.00061	0.74823	-231.81757	3.77556	-0.00074	-0.023	-0.0006	-0.29827	-59.3484	0.58414	-2e-05	-0.02409	-0.00118	-0.37076	106.6778	-3.54222	0.00049	0.0448	-0.00166	0.16338	-216.23662	1.56593	-0.00122	-0.05635	-0.00051	-0.27434	150.0626	0.06403	-0.0009	-0.03365	-0.00033	-1.07242	364.19646	-5.83984	0.00199	0.03341	-0.00073	-0.45013	-402.34907	0.30167	-0.00167	-0.07844	-0.00125	0.01338	138.6016	0.32911	-0.00029	0.01359	-0.00092	-1.36814	-176.3104	-5.12056	0.00033	-0.04641	0.00072	0.80869	470.44227	-2.53111	0.00387	0.1784	0.00083	0.20323	-480.9424	4.85778	-0.00408	-0.09638	0.00092	-0.07562	205.7736	-0.12222	0.00095	-0.01426	0.00243
620	0.07659	-112.0173	-0.847	-0.00056	0.00442	-0.00025	-0.53544	-511.45321	-2.39888	-0.00291	-0.10987	-0.00029	0.07757	185.75934	2.0676	0.00026	-0.0254	0.00216	-0.32783	-158.23825	-0.82923	-0.00239	-0.04351	-0.00074	-0.44297	23.62424	-1.67042	0.00095	0.02263	-0.0005	0.44335	-555.94412	2.06997	-0.00399	-0.08181	0.00042	0.18577	181.36001	-0.35396	0.00078	0.02554	-0.00118	-0.34132	-770.91039	0.21728	-0.00217	-0.11584	-0.00067	0.76388	-474.4576	1.0566	-0.00252	-0.0215	0.00063	0.5391	1638.70298	-1.00529	0.00974	0.3241	-0.00176	-1.04394	-42.80549	-1.99229	0.00043	-0.03168	-0.00175	-0.6879	-1582.16827	-1.24729	-0.00934	-0.30891	0.00073	-0.6593	330.09951	-0.65762	-0.00045	-0.01498	-0.00236	0.38116	2144.14951	-0.15262	0.01333	0.41328	-0.00462
621	0.06925	186.45956	-0.23154	0.00132	0.03061	-0.00011	0.00462	-344.26835	-2.26652	-0.00274	-0.06442	-9e-05	-0.22684	-472.93513	-1.81784	-0.00415	-0.10325	-0.0003	-0.04103	114.65483	2.91313	0.00071	0.0148	-6e-05	-0.58348	431.44779	1.46335	0.00207	0.02675	0.00053	-0.2732	120.21773	-2.21912	0.00078	0.034	-8e-05	-0.41703	-359.67666	-3.47521	-0.00234	-0.04617	-3e-05	-0.03741	-298.7541	-0.31687	-0.00033	-0.00348	-0.0004	0.72585	231.58062	3.31812	0.00364	0.07616	-3e-05	0.22465	408.33952	-1.30646	0.00253	0.07542	0.00031	-0.48921	-301.36227	-2.34138	-0.00417	-0.0938	1e-05	0.21532	-610.0159	1.59562	-0.00547	-0.13221	-2e-05	0.2438	-425.19298	1.45062	-0.00193	-0.02399	-0.00026	-0.09402	381.28066	0.29062	0.00383	0.05708	-0.0
622	-0.18449	-137.80175	0.0908	-4e-05	-0.01146	-0.00099	-0.16157	-285.09658	-2.72054	-0.00148	-0.04511	-0.001	-0.16376	204.66917	-0.41616	0.00022	0.00757	0.00337	0.23174	-285.31677	2.18224	-0.00194	-0.04193	-0.00136	0.26433	380.87978	1.49091	0.00165	0.0699	-0.0003	-0.39056	-89.25185	-4.00279	-0.00113	-0.00497	-0.00152	-0.06332	-700.27431	0.26618	-0.00232	-0.11064	-0.00127	0.04561	395.64254	1.8897	0.00366	0.05505	-2e-05	0.15666	21.75667	-0.7246	0.00076	0.01098	-0.00509	-0.11116	-65.02889	-3.23236	0.00109	0.04468	-0.00113	-0.06097	328.99944	-1.45182	-0.00033	0.03113	0.00402	0.15942	-868.56222	1.13373	-0.00733	-0.17996	-0.00612	-0.05178	-994.51556	-1.65782	-0.005	-0.13154	-0.00386	-0.03189	1587.59778	0.53618	0.00353	0.18686	0.02091
623	0.0328	174.5273	1.607	0.00127	0.02321	-0.00079	-0.23644	200.66906	-1.62072	0.00169	0.03537	0.00035	0.01985	28.18778	-1.09373	-0.00015	-0.00684	-0.00014	-0.21803	-311.60465	-3.62959	-0.00089	-0.01433	-0.00061	-0.24424	-110.07556	-1.19449	-0.00071	-0.02749	-0.00086	0.34913	-119.62963	3.54871	-0.0002	-0.00189	-0.00084	0.13654	-55.10097	1.23921	0.00016	-0.00983	-0.00056	-0.21292	111.23302	-0.06062	-0.0003	-0.02291	-0.0008	0.21126	-650.59667	1.41016	-0.00455	-0.11003	-0.00162	0.0228	-63.09822	-1.72716	-0.00262	-0.0205	0.00518	-0.23775	-368.04889	-3.49129	-0.00373	-0.05816	-0.0026	0.12469	-722.86	-0.74196	-0.00393	-0.09124	0.00063	0.15899	205.31778	-2.28562	0.00249	0.08512	-0.00018	-0.92827	-10.04889	-5.27862	-0.00035	-0.02057	1e-05
624	-0.40594	-73.73783	-3.54525	6e-05	0.01003	-0.00083	0.0685	-80.72671	-0.10669	-0.0009	-0.01997	0.00019	0.16794	-390.2944	1.90634	-0.00177	-0.07383	0.0016	-0.04851	-369.20967	-1.26073	-0.00099	-0.03362	-0.00271	-0.3642	608.758	-1.63689	0.00194	0.07633	0.00012	0.63145	27.46116	4.22196	0.00093	0.03302	-0.00174	-0.45206	255.0001	-3.16907	0.00147	0.03142	-0.00227	-0.16641	-614.05069	-1.37001	-0.00363	-0.08335	-0.00165	0.09486	-397.45407	2.55829	-0.00145	-0.06695	-0.00101	-0.03096	22.7292	-0.80876	0.00038	-0.00169	0.0014	-0.71919	-104.0019	-3.79866	-0.00082	0.00013	0.00175	1.2341	348.2696	8.97707	0.00104	0.00125	0.00166	-1.36706	162.6666	-9.76782	0.00054	0.01008	0.00156	0.77006	469.1556	6.21084	0.00081	0.01342	0.00067
625	-0.26873	-259.63605	-1.49658	-0.00191	-0.03043	0.00247	-0.23229	187.39728	-1.05295	0.00155	0.05002	-0.00079	0.56655	181.40082	2.89451	-0.00016	-0.01735	-0.0004	-0.49147	-106.26396	-1.802	-0.00073	-0.01536	0.0002	-0.0699	-177.96982	-0.63389	-0.00015	-0.00915	-0.0	0.36223	-97.92277	2.58551	-0.00206	-0.07903	0.00011	-0.31875	-231.64537	-1.85324	-0.00012	0.00466	-9e-05	-0.15922	-443.2911	-0.71811	-0.00301	-0.07027	-0.00157	0.1459	586.49071	1.68296	0.00307	0.06826	-0.00222	-0.14497	-738.92449	-1.83476	-0.00188	-0.05261	-0.00172	-0.07219	203.34571	0.15734	0.00094	0.02836	-0.00333	0.05606	323.06316	0.22773	0.00128	0.04418	-0.00376	-0.2251	-224.58262	-1.68716	0.0003	-0.00332	-0.00131	-0.22962	149.34404	-1.01049	0.00121	0.04091	-0.00083
626	-0.06164	-136.28857	-0.69563	-0.00133	-0.02831	-9e-05	-0.41594	-38.54462	-0.59357	-0.00048	-0.01788	-0.00048	0.84173	46.99833	4.18034	0.00086	0.04079	0.00021	0.28943	-65.75727	-0.20267	5e-05	0.00969	0.00032	-0.64102	-134.064	-2.44742	-9e-05	-0.03411	-0.00028	0.1142	-108.00667	1.22499	-0.00028	0.00618	-0.00034	0.00387	155.875	-1.72524	0.00128	0.04497	0.00038	-0.75955	-141.36429	-4.71868	-0.00213	-0.07354	0.00027	-0.08687	336.12	0.91873	0.00134	0.03319	-0.00042	-0.33291	-279.224	-4.67369	-0.00234	-0.04155	-0.00052	-0.51477	578.435	-1.16082	0.00298	0.03731	-0.00127	-0.36874	-353.93333	0.56107	-0.00082	-0.0995	-0.00097	-0.19647	-1447.825	-3.72816	-0.01049	-0.23034	-0.00045	-0.42197	140.08	2.11618	0.00133	-0.00509	0.00196
627	-0.13807	-412.93568	-1.77321	-0.00243	-0.06169	-0.00056	0.05192	306.43426	0.75562	0.00074	0.01891	-0.00216	0.17456	-670.31754	2.53947	-0.00263	-0.08893	-0.00158	-0.38788	119.74391	-4.54271	0.00136	0.04868	0.00176	0.2837	-113.6328	1.69017	-0.0006	-0.00827	0.00209	-0.36521	-414.87022	-1.78313	-0.00159	-0.06286	-0.00102	-0.3093	176.69196	-3.41965	0.00126	0.04763	-0.00194	0.05177	-241.19516	1.92187	-0.00083	-0.03446	-0.00099	-0.29545	1052.56141	-3.21902	0.00452	0.13871	0.00338	0.26201	-746.09339	2.35188	-0.00422	-0.09467	-0.00017	-0.01826	795.21766	0.37563	0.00392	0.07999	-0.00069	-0.0167	-1336.21234	-1.93437	-0.00619	-0.14071	-0.0008	0.20814	717.78516	2.77229	0.00321	0.05666	2e-05	0.04636	-397.77609	-0.42937	-0.00177	-0.04734	-0.00011
628	-0.82271	-140.45482	-4.20701	-0.00122	-0.01947	-0.00116	0.19589	-65.78741	-0.72731	0.00014	-0.00182	-0.00066	0.21454	-203.95916	2.28784	-0.00196	-0.08701	0.00039	-0.83298	-347.63279	-4.58097	-0.0018	-0.05464	0.00016	0.99363	101.13378	3.55991	0.00122	0.05076	-9e-05	-0.79162	463.60559	-1.55345	0.00167	0.06117	-0.00129	0.38492	90.53743	-0.17824	0.00181	0.06808	-0.00062	0.10441	-531.38458	3.53475	-0.00429	-0.13943	0.00019	-0.26723	-319.60049	-3.76027	-0.00065	-0.02576	0.00046	0.32392	-350.94009	1.99364	-0.00274	-0.09548	-0.00276	-0.74781	183.84201	1.89451	0.00117	0.02088	-0.00147	-0.13817	636.89573	-7.5956	0.00207	0.1478	0.00845	0.26004	922.53184	5.71618	0.00323	0.0327	-0.00368	1.15541	-1228.48516	-0.05449	-0.0001	-0.01109	0.00021
629	-0.02706	-449.40225	1.36418	-0.00312	-0.0922	-0.00153	-0.3016	-47.08767	-2.5811	-0.00012	0.00069	0.00086	-0.26374	-374.50427	-2.29916	-0.00251	-0.06755	-0.00015	-0.38135	-45.7957	-1.62958	0.00022	0.00106	-0.00042	0.17459	253.89491	0.41798	0.00304	0.08944	0.00041	0.03281	-996.59064	1.77907	-0.00594	-0.19195	-0.00137	0.61227	767.54243	2.25068	0.0042	0.13326	0.00086	-0.0599	-432.94316	-0.44401	-0.00339	-0.0918	-0.00154	-0.25344	478.50551	0.02929	0.00171	0.02411	0.0017	-0.67902	301.33564	-1.42049	0.00093	0.01959	-0.00096	-1.39403	248.08251	-6.52932	0.00181	0.04139	0.00102	1.41589	-122.60716	-0.7276	0.00197	0.1486	-0.00093	1.21273	-1251.31149	6.08084	-0.00584	-0.2251	-0.00195	-0.24219	225.15884	3.53884	0.0004	-0.01601	-0.00715
630	0.24252	-8.85711	0.78446	-0.00031	0.00235	-8e-05	-0.46578	-147.10946	-1.44669	-0.00101	-0.02413	-0.0	-0.26565	-79.51027	-0.34321	-7e-05	-0.01753	-8e-05	0.6745	91.48969	3.03545	0.00019	0.01845	-8e-05	-0.37374	-153.79209	-0.03042	-0.00079	-0.04455	6e-05	-0.91677	-176.32567	-4.45056	-0.00174	-0.05282	-0.0002	-0.91181	114.84943	-1.56057	0.00014	-0.01476	7e-05	0.99308	-75.7283	1.88599	-0.00017	-0.00467	0.00011	-0.29559	-447.07027	-1.35793	-0.00305	-0.0979	-9e-05	-0.24417	-189.45636	-4.12169	0.00047	0.044	-9e-05	-0.51079	710.74018	-3.28066	0.00467	0.12246	5e-05	-0.44648	404.84018	-0.40471	0.0015	0.0293	0.0003	-0.14472	-694.68982	3.59218	-0.00749	-0.23535	0.00016	1.06646	539.14684	0.10484	0.00574	0.21713	-0.00061
631	-0.30639	-462.29413	-1.12857	-0.00248	-0.07026	0.00029	-0.78551	120.64342	-2.64923	0.00074	-0.00452	0.00045	1.09413	-185.92528	3.82667	0.00052	0.02186	0.00014	-0.72639	205.70293	-1.91818	0.00071	0.00699	-0.0003	-0.74221	-328.18456	-3.794	-0.00228	-0.05034	-0.00021	0.80785	374.40407	2.81111	0.00204	0.05558	-0.00056	-0.88894	-627.34556	-2.78625	-0.0047	-0.15025	-0.00033	-0.34184	626.70683	-2.07571	0.00218	0.07038	-0.00074	0.95241	-543.65889	3.355	-0.00275	-0.05897	-0.00044	-1.08195	-279.27422	-1.392	-0.0027	-0.11681	-0.00053	0.5044	-220.39722	-1.0425	0.00074	0.05698	-0.00042	2.18738	480.81222	7.89667	0.00226	0.10769	6e-05	-1.18517	387.28444	0.23	0.00117	0.03052	0.00012	-2.00496	285.85111	-9.1	0.00027	-0.03381	0.00027
632	-0.69801	233.93	-5.15127	0.00135	0.0473	-0.00127	0.12972	-540.39538	0.99829	-0.00196	-0.0455	0.00031	-0.28533	-249.6575	-1.33111	-0.00221	-0.10835	-0.00015	0.38515	-489.72	3.81263	-0.00384	-0.11647	-0.00086	-0.51395	-471.216	-3.22589	-0.00222	-0.04028	0.00048	0.30838	55.46222	-0.97407	0.00118	0.07317	-0.00092	0.18342	770.90875	3.26611	0.00332	0.10316	0.00179	0.13089	804.81143	-0.52365	0.00367	0.08364	-0.00076	-0.43813	-381.60833	-1.32667	-0.00135	-0.0363	0.0005	-0.20148	-486.556	-2.93756	-0.00224	-0.08606	-0.00028	0.75263	573.44	7.74111	0.00268	0.04419	-0.00062	-0.79648	-820.63667	-8.34444	-0.00379	-0.08374	0.00072	0.72386	-873.98	4.92778	-0.0026	-0.03327	-0.00014	-0.47398	1553.64	-0.87889	0.00615	0.11191	-0.00867
633	0.0424	-104.828	-0.21394	-0.0007	-0.02518	-6e-05	0.02156	-431.48714	-1.21018	-0.00232	-0.062	-0.00014	-0.26807	-230.99923	-0.37446	-0.00135	-0.04398	0.0001	-0.87962	555.735	-2.5948	0.00288	0.06066	1e-05	0.38524	149.95455	0.55336	0.00109	0.04358	-8e-05	0.06677	-416.811	0.73216	-0.00218	-0.05767	-5e-05	-0.04142	-183.27222	1.82528	-0.00206	-0.05987	-6e-05	0.32581	413.62125	-0.54098	0.00236	0.07365	-2e-05	-0.88276	152.42	-5.02902	0.00095	0.01386	0.00031	0.16591	-525.5	1.56879	-0.00227	-0.06584	-7e-05	0.04872	-15.762	-0.22852	0.00015	0.0349	-0.00023	-0.4354	160.665	-0.29949	-0.00031	-0.03958	0.00029	1.04311	507.66	6.58077	0.00334	0.12094	9e-05	-0.88026	-661.44	-5.98652	-0.00368	-0.15049	-0.00048
634	-0.05	-193.61857	-0.64651	-0.00176	-0.05209	-0.00033	-0.12937	-174.52615	-0.84607	-0.00149	-0.05912	-0.00104	0.24005	92.10667	2.4475	-9e-05	-0.0127	5e-05	0.64364	316.85364	-0.01586	0.0026	0.10579	-0.00041	0.00747	-258.38	1.34844	-0.00151	-0.04958	-0.00063	-0.54286	186.0	-0.80519	5e-05	-0.01521	0.00081	-0.37764	-288.35875	-1.84014	-0.00196	-0.04124	-0.00017	0.05156	-22.99429	-0.41222	0.00126	0.05269	-0.00039	-0.94033	202.00833	-2.78667	0.00165	0.02643	0.00078	-0.49163	-86.992	-1.46622	-0.00161	-0.03805	-0.00148	0.15168	-525.6625	-1.94056	-0.00243	-0.03693	-6e-05	-1.30413	207.11667	-3.66889	0.00294	0.05959	0.00049	0.02372	173.72	2.40611	0.0031	0.02343	0.00058	-0.75151	-754.72	-10.18556	-0.00558	-0.08202	-6e-05
635	-0.15505	69.45071	-0.61111	-2e-05	0.01934	1e-05	-0.324	-566.39077	-3.51025	-0.00386	-0.08623	-0.00012	-0.04096	-83.655	-0.6269	-0.00048	-0.02162	1e-05	0.28057	726.39545	3.23724	0.00487	0.0988	0.00012	0.27074	74.136	3.0324	0.00032	0.03354	0.00017	-0.43626	-855.61556	-4.02662	-0.00496	-0.1173	-0.00024	-0.28454	-256.78375	-1.98115	-0.001	-0.07868	-0.00015	0.0377	350.69	0.19789	0.00188	0.04174	3e-05	0.08004	82.44	0.9826	0.00072	0.03732	0.0	-0.10106	-735.432	-1.2356	-0.00439	-0.07909	-0.00015	-0.0039	-211.6375	0.1166	-0.00158	-0.10136	-0.0002	-1.21458	700.38667	-6.21707	0.00313	0.0695	0.00011	0.84004	210.94	-3.0754	0.00099	0.13316	-0.00024	1.37342	-264.96	8.9916	-0.0006	0.03961	-7e-05
636	-0.08607	-57.88213	1.54083	-0.00093	-0.03923	-0.00142	-0.22231	-580.93134	-1.48943	-0.00267	-0.06565	-0.00032	0.23846	-155.40727	0.52542	-0.00045	-0.01478	-0.00151	0.24949	-160.13673	1.28035	-0.00193	-0.0371	0.00088	-0.22778	-646.04405	-1.499	-0.00507	-0.14023	0.00159	-0.29951	235.31779	-3.19409	0.00298	0.10725	-0.0011	-0.16279	1.0465	0.87233	-0.00016	-0.03633	0.00019	0.08431	912.69996	2.14684	0.00437	0.09823	-0.00225	-0.17221	848.84727	-2.12451	0.00585	0.16572	0.00235	-0.22142	-986.22975	-3.22329	-0.00572	-0.1404	-0.00104	0.0146	-1029.05121	-0.25434	-0.0067	-0.17597	0.00136	0.10213	1049.16254	0.43379	0.00565	0.15606	-0.00036	-0.03073	-814.79871	-2.99704	-0.00495	-0.08843	-0.00134	-0.00045	-1828.7109	-1.25934	-0.01213	-0.29238	-0.0007
637	0.03338	-217.8596	1.3956	-0.00114	-0.07219	-0.00324	-0.16325	569.91102	-1.20594	0.00176	0.08014	-0.00036	-0.23711	-316.5281	-1.70907	-0.00161	-0.01873	0.00286	-0.62879	-36.82105	-5.34695	0.0007	0.01578	-0.00341	-0.18195	-156.3312	-1.7216	-5e-05	0.00101	-0.00253	0.44552	-102.79938	1.5376	-0.00112	-0.01536	0.00353	0.14902	24.22215	2.3276	-0.00147	-0.06577	-0.00441	0.13588	-332.10474	5.41646	-0.00117	-0.06229	0.00545	0.23222	386.0414	0.14627	0.00403	0.09154	0.00096	-0.5546	-952.5468	-3.5796	-0.00596	-0.17999	-0.00397	0.14723	275.8689	0.3206	1e-05	0.08394	0.00361	0.03026	-1433.33627	-3.72173	-0.00814	-0.21264	-0.0037	-0.21326	656.2304	-2.7084	0.00543	0.11742	-0.00789	0.363	-875.2816	9.0376	-0.00359	-0.12047	0.0019
638	-0.01318	-582.35497	0.06046	-0.00322	-0.0646	-0.00012	0.02358	58.83268	-1.92178	0.00031	0.0324	0.00173	-0.22087	377.9841	-0.24123	0.00218	0.01791	-0.00096	-0.41947	-275.6524	-1.91495	-0.00276	-0.04841	-0.00151	0.09575	-764.0492	0.891	-0.00362	-0.14418	-0.0015	-0.23572	293.30404	-0.87396	0.00176	0.03569	-0.00171	-0.28581	-316.4324	-1.11715	-0.00324	-0.0829	-0.0007	0.2585	-130.37497	0.90617	-0.00102	-0.02317	0.00044	-0.25436	-79.23673	2.2036	-0.00148	-0.04137	-0.00077	0.86549	1171.9416	1.9232	0.00732	0.22124	0.0011	-0.6823	-642.6769	-5.2774	-0.00482	-0.08597	0.00066	-0.68908	70.70227	-2.1264	0.00743	0.103	0.00057	0.3788	1779.7956	3.6696	0.00968	0.2463	0.00102	0.2815	-3275.3644	-0.5904	-0.02876	-0.52969	0.00064
639	-0.03247	48.09527	-0.48811	0.00099	-0.00513	-0.00024	-0.26558	-174.16639	-0.95825	-0.00222	-0.04602	0.00013	0.00134	21.80557	0.22327	0.00134	0.02341	0.00063	-0.3076	450.91084	-0.22167	0.00456	0.08931	-0.00088	-0.0976	-839.36369	-1.6292	-0.00621	-0.13549	8e-05	0.25551	-444.8333	0.31871	-0.00426	-0.07406	-0.00035	0.1608	-130.26407	-0.09015	-0.00115	-0.00759	-0.00069	-0.27041	423.15856	1.6796	0.00048	0.02587	-0.0007	-0.02173	-719.93382	-0.79207	-0.00573	-0.09588	7e-05	-0.10886	-2.19716	-1.5504	0.0011	0.00916	-0.00017	0.08719	294.35951	-0.0064	0.00128	0.03432	5e-05	0.31791	-148.87316	2.6056	-0.00409	-0.06499	0.00047	-0.14425	-451.28982	-3.1584	-0.00168	-0.01637	-5e-05	0.01003	1560.49351	3.2096	0.01143	0.19515	-0.0
640	0.12997	-83.14431	0.39774	-0.00076	0.00382	0.00142	-0.1009	-383.65575	-0.86763	-0.00184	-0.05693	-0.00071	-0.08611	-119.37827	-0.56507	0.00069	-0.01668	-0.00029	-0.12715	-136.7276	-0.40822	0.00034	0.00561	-0.00074	0.12907	-156.616	-0.1866	-0.00118	-0.01765	-0.00124	-0.23792	612.12418	-1.05307	0.0034	0.08056	-0.00103	-0.03297	245.64665	0.3461	0.00093	0.04605	-0.00074	0.01652	-711.46274	0.80674	-0.00576	-0.14504	-0.00014	-0.19597	92.50273	-0.43273	0.0004	-0.02011	-0.00029	-0.60762	43.8268	-3.4016	0.00048	0.02258	-0.00141	-0.30063	10.8094	-0.4784	-0.00162	-0.00118	0.00073	0.24154	-101.51893	4.00227	-0.00435	-0.12822	0.00023	0.27508	-210.1556	1.0976	-0.0012	-0.04732	-0.00019	0.10096	-1014.6956	-1.8624	-0.00331	-0.05555	0.00092
641	-0.31072	-164.6352	-0.97929	-0.00079	-0.04459	-0.00097	0.10568	-543.73536	-0.78765	-0.00178	-0.05095	-3e-05	-0.26017	257.53723	-1.47551	0.00095	0.03466	-0.00185	0.17047	462.94987	1.47817	0.00129	0.04903	0.00245	-0.24108	-581.17582	-1.25836	-0.00287	-0.09967	-0.00095	0.3274	-372.62316	0.68471	-0.00102	-0.01007	0.00101	-0.38597	385.84818	-1.28662	0.00157	0.05368	-0.00196	0.14239	305.16884	1.7989	0.00086	0.02989	-0.00059	0.13096	-377.38904	-0.52884	-0.00117	-0.05787	-0.00102	-0.51053	187.59511	-4.14942	0.00124	0.04659	0.00084	-0.24186	290.13968	-0.42512	0.0021	0.04655	-0.00093	0.26418	-152.96649	4.01849	-0.00164	-0.07946	0.00044	0.49778	-29.27649	2.10438	-9e-05	0.00029	-0.00027	0.30004	-1068.62982	-0.84062	-0.00451	-0.07598	0.00117
642	-0.57185	88.678	-2.49277	0.00133	0.03239	0.0002	-0.01689	-197.12724	0.5631	-0.00202	-0.08408	-0.00033	-0.22159	-74.05118	-0.09354	-0.00076	-0.02551	-0.00023	-0.17337	346.72695	-0.27552	0.00237	0.06572	-8e-05	0.62214	321.58111	0.15504	0.00265	0.09102	-0.0001	-0.28082	-463.45959	-1.34508	-0.00215	-0.06252	0.00021	0.17423	-231.24921	2.39676	-0.00276	-0.08392	-0.00037	-0.20031	-282.54672	-2.97668	-0.00172	-0.01654	-0.00013	-0.33488	148.85927	-1.03782	-0.00078	-0.01916	0.0005	0.68261	-533.56236	2.63538	-0.00341	-0.05342	0.0	-0.3686	-347.53429	-0.76299	-0.00156	-0.05881	-0.00117	-0.23686	159.93116	-1.88671	0.001	0.01658	-0.00123	0.857	-652.38329	1.73851	-0.0015	-0.02892	0.00117	-0.92751	-2017.17262	0.53618	-0.00947	-0.41638	-0.00234
643	-0.255	115.54502	0.36071	0.00041	0.00676	-0.00018	-0.06906	-520.24728	-1.24367	-0.00229	-0.05913	-0.00015	0.11591	-418.47407	-0.00217	-0.00162	-0.04897	0.00043	-0.06284	118.96118	-0.0973	0.00046	-0.00937	-9e-05	0.01964	668.52092	-0.8361	0.0023	0.09276	-0.00069	-0.17207	-90.08815	-2.7139	-0.00022	-0.0046	0.00069	-0.1007	-353.85048	-0.19128	-0.00138	-0.03827	-0.00021	0.21677	-248.09098	3.00059	-0.0012	-0.04396	-0.0011	-0.22403	-3.31733	-0.48844	-0.00037	-0.04061	-4e-05	-0.16082	574.46764	-2.46194	0.00282	0.0932	-0.00027	-0.08117	28.91085	-2.22471	0.0006	0.02279	-0.00065	0.11852	-136.55996	-0.05324	-0.00014	0.00628	2e-05	0.59318	-331.7809	2.91921	-0.0013	-0.0351	-4e-05	-0.8947	-593.55684	-6.36465	-0.00331	-0.12806	-0.00022
644	-0.32099	-540.95117	0.17335	-0.00439	-0.13245	-0.00126	-0.08325	78.29446	-1.05416	-0.00044	0.02378	0.00386	0.09925	-289.51318	0.41045	-0.0006	-0.04741	-0.00183	0.06927	169.94327	0.18577	0.00075	0.03166	0.00043	-0.34045	-366.48956	-1.40755	-0.00321	-0.10398	-0.002	0.52854	642.88266	-0.02984	0.00526	0.17755	-0.00183	-0.2534	-257.58718	-0.53291	-0.00201	-0.07699	-0.0011	-0.24545	269.48934	-1.31098	0.00227	0.059	-0.00195	-0.22568	-770.51371	0.67008	-0.0041	-0.14772	0.00057	0.14901	101.74712	1.38379	0.00062	0.02653	-0.00165	-0.25077	-207.90709	0.23148	-0.00265	-0.08317	0.00114	0.09615	585.22004	0.06379	0.00571	0.14432	-0.00095	0.36812	166.08358	0.32618	-0.00054	0.02628	0.00146	-0.5865	-494.27652	-1.02871	-0.00436	-0.12921	7e-05
645	0.05079	-533.94868	-0.35377	-0.00261	-0.07343	9e-05	0.15927	-17.13439	0.91659	-0.00066	-0.00596	0.00167	-0.28859	-220.58727	-0.9991	-0.00119	-0.03862	-0.00072	-0.22743	-23.58267	0.23454	-0.00038	-0.03531	-3e-05	-0.51392	373.20791	-1.94676	0.00248	0.07699	-0.001	-0.18886	-540.70619	-1.1516	-0.00274	-0.07407	-0.00038	-0.01849	931.11251	-0.37799	0.00602	0.15909	-0.0013	0.2651	-463.35468	0.86446	-0.00401	-0.09935	-0.0008	0.21266	-587.10782	0.07529	-0.00355	-0.07159	-0.00138	0.15146	220.29564	0.68298	0.00099	0.0335	-0.00031	0.08944	170.27418	1.08684	0.00144	0.02003	-0.00093	-0.13004	757.07484	0.64884	0.00304	0.07022	-0.00262	-0.24002	-1381.72782	-1.94416	-0.00876	-0.18793	0.00096	-0.15922	780.57884	0.28018	0.00499	0.10607	0.00186
646	-0.01789	-315.71187	-2.22762	0.00029	0.01355	-0.00028	-0.11178	-339.63875	-0.1379	-0.00102	-0.03789	4e-05	0.67821	410.87662	5.19243	0.00138	0.01807	-0.0002	-0.7224	-720.0734	-5.51208	-0.00399	-0.08076	0.0005	-0.15802	149.18791	-2.52256	0.00058	0.01988	-0.00089	0.71511	743.13359	4.35019	0.00363	0.11429	0.0	-0.36998	-761.24266	-4.25587	-0.00355	-0.0581	0.00018	0.02811	10.36265	1.3309	-0.00103	-0.0514	0.00054	0.02296	186.83251	4.3146	-0.00066	-0.03316	-0.00101	-0.83749	-653.60636	-4.22102	-0.00476	-0.11839	0.0003	-0.84781	845.11368	-0.45946	0.00258	0.02051	-0.00177	-0.53133	56.50929	-4.21662	-0.00033	-0.01277	-0.00029	-0.57089	-385.44949	-4.59896	-0.00248	-0.04664	0.00022	-0.97956	84.51351	-11.51396	0.0021	0.03991	-0.00152
